complex_id,rank,model_weight,seed,DockQ,acceptable,acceptable_score,ranking_confidence,selector
3k7v__A1_P30153--3k7v__B1_P67775,1,3,0,0.6058683779459383,True,0.5692510500290054,90.625,candidate_ridge_v2_group_softmax_pen30
3lbx__B1_P11277--3lbx__A1_P02549,1,5,1,0.695489232318411,True,0.5846624313332986,83.6875,candidate_ridge_v2_group_softmax_pen30
3lcb__A1_Q8X607--3lcb__D2_P08200,1,4,1,0.774296384896862,True,0.5721894875258838,80.8125,candidate_ridge_v2_group_softmax_pen30
3lf6__B1_UNDEFINED--3lf6__A1_UNDEFINED,1,1,3,0.0605858682294215,False,0.5891107816938552,85.5625,candidate_ridge_v2_group_softmax_pen30
3m7p__A1_P02751--3m7p__A2_P02751,1,2,0,0.0100457645835616,False,0.5582352189828061,23.03125,candidate_ridge_v2_group_softmax_pen30
3mca__A1_O74774--3mca__B1_Q9USL5,2,5,1,0.0709576079359438,False,0.5751364093236984,56.03125,candidate_ridge_v2_group_softmax_pen30
3mlf__A1_UNDEFINED--3mlf__B1_UNDEFINED,1,5,3,0.5002940342760246,True,0.5852454867319541,77.5,candidate_ridge_v2_group_softmax_pen30
3mxn__A1_Q9H9A7--3mxn__B1_Q96E14,4,3,1,0.820578633859469,True,0.5630428007877714,91.4375,candidate_ridge_v2_group_softmax_pen30
3n4i__A1_P0AD64--3n4i__B1_P35804,1,5,3,0.7135625553350368,True,0.5749185744951607,93.0,candidate_ridge_v2_group_softmax_pen30
3n7e__A1_Q58AD3--3n7e__B1_Q58AD3,1,1,0,0.0957793563570699,False,0.5754918732045256,72.1875,candidate_ridge_v2_group_softmax_pen30
3n9y__A1_P05108--3n9y__C1_P10109,2,5,0,0.8003975332976804,True,0.5829293926884063,90.3125,candidate_ridge_v2_group_softmax_pen30
3nbe__A1_B2ZRS9--3nbe__B1_B2ZRS9,2,5,2,0.9408476379972256,True,0.5771081699577536,90.875,candidate_ridge_v2_group_softmax_pen30
3nbf__A1_Q72GF3--3nbf__B1_Q72GF3,1,3,0,0.6055948510159368,True,0.5891107816938552,82.625,candidate_ridge_v2_group_softmax_pen30
3njc__A1_P42955--3njc__B1_P42955,2,5,1,0.226873470950718,False,0.5645040853925465,83.4375,candidate_ridge_v2_group_softmax_pen30
3nk4__A1_P79762--3nk4__B1_P79762,1,5,1,0.1675244445969802,False,0.5712496166573088,29.765625,candidate_ridge_v2_group_softmax_pen30
3nnf__A1_Q6DNF2--3nnf__A2_Q6DNF2,1,5,1,0.8508492998666316,True,0.5871338329951155,79.8125,candidate_ridge_v2_group_softmax_pen30
3o47__A1_P84077--3o47__A2_P84077,1,4,2,0.0222068951729669,False,0.5532718269461189,20.015625,candidate_ridge_v2_group_softmax_pen30
3ph0__A1_Q1EHA4--3ph0__B1_Q1EHA2,1,5,1,0.2259660211714962,False,0.5825408325217452,85.25,candidate_ridge_v2_group_softmax_pen30
3qsg__A1_C8WX00--3qsg__A2_C8WX00,1,1,3,0.5118393935769322,True,0.5773422529308678,79.0,candidate_ridge_v2_group_softmax_pen30
3qty__A1_Q5NGF2--3qty__B1_Q5NGF2,1,5,1,0.660866438974325,True,0.578509364080942,86.0625,candidate_ridge_v2_group_softmax_pen30
3rg2__A1_P10378--3rg2__B1_P10378,2,1,3,0.2612179367302474,True,0.5733822387741583,51.125,candidate_ridge_v2_group_softmax_pen30
3sy3__A1_A0A6L8P3N5--3sy3__B1_A0A6L8P3N5,1,1,2,0.1400102743750942,False,0.5871338329951155,51.5,candidate_ridge_v2_group_softmax_pen30
3tbi__B1_P0A8V2--3tbi__A1_P13338,1,4,3,0.7209228482762683,True,0.5668147191058278,86.0625,candidate_ridge_v2_group_softmax_pen30
3teq__C1_Q13586--3teq__A1_Q13586,2,4,0,0.8953583790013854,True,0.5718011218948519,83.375,candidate_ridge_v2_group_softmax_pen30
3thf__A1_A1Z9P3--3thf__B1_A1Z9P3,1,1,2,0.6890509467421393,True,0.5846624313332986,76.0625,candidate_ridge_v2_group_softmax_pen30
3toj__B1_Q9UBL3--3toj__A1_Q9UBL3,1,1,1,0.1410795601565083,False,0.5759063689953968,61.5,candidate_ridge_v2_group_softmax_pen30
3u3q__A1_O75509--3u3q__A2_O75509,1,2,0,0.4820925216378145,True,0.5675090767890589,36.25,candidate_ridge_v2_group_softmax_pen30
3u73__A1_Q03405--3u73__B1_P00749,1,5,2,0.1966776094857323,False,0.5786563672618806,65.5625,candidate_ridge_v2_group_softmax_pen30
3ua3__A1_P46580--3ua3__B1_P46580,1,2,2,0.0377440255739999,False,0.5891107816938552,79.1875,candidate_ridge_v2_group_softmax_pen30
3up1__A1_P16871--3up1__B1_P16871,1,1,2,0.5920188744986378,True,0.5774426293228085,76.875,candidate_ridge_v2_group_softmax_pen30
3ups__A1_Q5NLX3--3ups__A2_Q5NLX3,1,2,0,0.5998635009245178,True,0.5871338329951155,82.9375,candidate_ridge_v2_group_softmax_pen30
3v69__A1_Q9CWU5--3v69__B1_Q9CWU5,1,2,1,0.1887952897595575,False,0.5821750154596641,88.25,candidate_ridge_v2_group_softmax_pen30
3vcb__A1_P0C6X9--3vcb__B1_P0C6X9,1,1,2,0.203682809167027,False,0.5707995645249455,75.75,candidate_ridge_v2_group_softmax_pen30
3vyr__B1_Q5JII1--3vyr__A1_Q5JII0,1,5,1,0.6051317911866828,True,0.5355302236147854,89.125,candidate_ridge_v2_group_softmax_pen30
3w0l__B1_Q91754--3w0l__A1_Q91753,1,4,2,0.3017693726987984,True,0.5774426293228085,71.9375,candidate_ridge_v2_group_softmax_pen30
3w2v__A1_Q8U1S6--3w2v__B1_Q8U1S7,1,1,0,0.6607335763000981,True,0.5720388037220534,87.1875,candidate_ridge_v2_group_softmax_pen30
3wry__C1_P03587--3wry__A1_A7M6E7,1,3,3,0.0112427896870678,False,0.560477893997275,22.828125,candidate_ridge_v2_group_softmax_pen30
3wvb__A1_Q58649--3wvb__B1_Q58649,4,1,1,0.8478364337544436,True,0.5573807710933524,93.375,candidate_ridge_v2_group_softmax_pen30
3wxm__A1_Q9YAV0--3wxm__B1_Q9YAZ5,1,3,1,0.7560544052286425,True,0.5774426293228085,86.625,candidate_ridge_v2_group_softmax_pen30
3x0e__A1_P60033--3x0e__B1_P60033,1,1,3,0.8674119512034433,True,0.5846624313332986,81.125,candidate_ridge_v2_group_softmax_pen30
3x15__A1_O67504--3x15__C1_O67504,1,5,1,0.5028307175276011,True,0.5707929548677034,71.6875,candidate_ridge_v2_group_softmax_pen30
3zr4__A1_Q9X0C6--3zr4__B1_Q9X0C8,4,1,0,0.7804071669758645,True,0.5799660101693453,90.1875,candidate_ridge_v2_group_softmax_pen30
3zyl__A1_O55012--3zyl__B1_O55012,1,5,2,0.8210910147697051,True,0.5754918732045256,71.625,candidate_ridge_v2_group_softmax_pen30
4a1f__A1_O25916--4a1f__B1_O25916,3,2,0,0.0088798639079548,False,0.5737833497952715,60.625,candidate_ridge_v2_group_softmax_pen30
4af9__A1_Q6VBJ0--4af9__A2_Q6VBJ0,1,1,1,0.1797328420873722,False,0.5891107816938552,81.3125,candidate_ridge_v2_group_softmax_pen30
4aj7__A1_B1PWB9--4aj7__B1_B1PWB9,1,1,1,0.147105688486684,False,0.5836894582149391,50.875,candidate_ridge_v2_group_softmax_pen30
4at7__A1_Q9CXY6--4at7__B1_Q9Z1X4,2,1,2,0.4611088778379711,True,0.5818099370463053,92.75,candidate_ridge_v2_group_softmax_pen30
4ayn__A1_C6KHT4--4ayn__B1_C6KHT4,1,2,3,0.062907243225013,False,0.5891107816938552,38.625,candidate_ridge_v2_group_softmax_pen30
4bi8__B1_S4S1W1--4bi8__A1_S4S1W3,1,2,2,0.948938341533374,True,0.5774426293228085,92.375,candidate_ridge_v2_group_softmax_pen30
4bjn__A1_Q2MV52--4bjn__B1_Q2MV52,1,3,0,0.7970177171725612,True,0.5846624313332986,86.5,candidate_ridge_v2_group_softmax_pen30
4bou__A1_Q5T2D3--4bou__A2_Q5T2D3,1,1,1,0.6316043515605312,True,0.5754918732045256,51.4375,candidate_ridge_v2_group_softmax_pen30
4bry__A1_O75496--4bry__B1_D6RGH6,1,1,0,0.6173584304476837,True,0.5655030902578648,78.125,candidate_ridge_v2_group_softmax_pen30
4bvx__A1_P56192--4bvx__B1_O43324,1,2,0,0.8272723131457278,True,0.5715011437173232,94.0625,candidate_ridge_v2_group_softmax_pen30
4cbv__D1_Q79CK7--4cbv__C1_Q79CK7,4,5,1,0.2170468204068968,False,0.5606766411854982,56.6875,candidate_ridge_v2_group_softmax_pen30
4cfg__A1_Q14258--4cfg__B1_Q14258,1,1,0,0.5715059669686148,True,0.5709604152089404,62.46875,candidate_ridge_v2_group_softmax_pen30
4dex__A1_P54288--4dex__B1_Q02294,2,3,2,0.5820751923637181,True,0.5632156252863996,87.375,candidate_ridge_v2_group_softmax_pen30
4dri__A1_Q13451--4dri__B1_P42345,1,4,1,0.084593752714466,False,0.5790768917732745,27.546875,candidate_ridge_v2_group_softmax_pen30
4e6w__B1_A0A0H2V8D3--4e6w__A1_A0A0H2V8D3,1,3,0,0.0535746168619866,False,0.5774426293228085,69.4375,candidate_ridge_v2_group_softmax_pen30
4emo__D1_Q9H0F6--4emo__A1_Q9H0F6,1,3,3,0.1510200350473439,False,0.5754918732045256,45.1875,candidate_ridge_v2_group_softmax_pen30
4eog__A1_UNDEFINED--4eog__A2_UNDEFINED,1,3,2,0.6403107115674226,True,0.5825061413489218,89.375,candidate_ridge_v2_group_softmax_pen30
4fmm__B1_P53860--4fmm__A1_P53860,1,4,3,0.7108223628693366,True,0.5864027375593562,83.5,candidate_ridge_v2_group_softmax_pen30
4fqb__B1_Q9I2Q0--4fqb__A1_Q9I2Q1,1,5,3,0.8773504640432751,True,0.5801061926216603,92.1875,candidate_ridge_v2_group_softmax_pen30
4fup__A1_Q5HKE8--4fup__A2_Q5HKE8,1,2,2,0.028325479078198,False,0.5846624313332986,67.1875,candidate_ridge_v2_group_softmax_pen30
4g2u__A1_Q8T8F4--4g2u__B1_Q8T8F4,1,3,2,0.9506203179157516,True,0.5852454867319541,85.6875,candidate_ridge_v2_group_softmax_pen30
4g3k__A1_O66591--4g3k__B1_O66591,1,3,1,0.8801479086454286,True,0.5882063181359342,88.0,candidate_ridge_v2_group_softmax_pen30
4g94__B1_Q4Z9Y5--4g94__A1_P0A0J0,1,2,3,0.8319548107929933,True,0.5846624313332986,91.875,candidate_ridge_v2_group_softmax_pen30
4ghw__A1_O59952--4ghw__B1_O59952,1,5,1,0.1901957711546504,False,0.5774426293228085,48.59375,candidate_ridge_v2_group_softmax_pen30
4git__A1_Q84FG5--4git__B1_Q84FG5,1,4,0,0.9157959770704784,True,0.5836020190584272,84.5,candidate_ridge_v2_group_softmax_pen30
4giz__A1_P0AEX9--4giz__C1_P03126,1,3,1,0.4053769370334414,True,0.5503482658169074,88.125,candidate_ridge_v2_group_softmax_pen30
4gof__A1_O43765--4gof__B1_O43765,2,5,3,0.4295961587893575,True,0.5774422853548091,79.375,candidate_ridge_v2_group_softmax_pen30
4har__A1_P08563--4har__B1_P08563,1,3,1,0.4208076332640856,True,0.5774426293228085,89.875,candidate_ridge_v2_group_softmax_pen30
4hg6__A1_Q3J125--4hg6__B1_Q3J126,1,1,2,0.3857667217359184,True,0.5610478560094926,85.1875,candidate_ridge_v2_group_softmax_pen30
4hj1__A1_P03518--4hj1__B1_P03518,2,4,1,0.0034668302572091,False,0.5595490236459901,29.125,candidate_ridge_v2_group_softmax_pen30
4hme__A1_B1VBB0--4hme__A2_B1VBB0,1,2,0,0.4880846019797027,True,0.5739301813940573,83.1875,candidate_ridge_v2_group_softmax_pen30
4ip3__A1_Q8VSD5--4ip3__B1_P61088,1,4,0,0.6119264049097262,True,0.5754918732045256,88.875,candidate_ridge_v2_group_softmax_pen30
4iu2__B1_A0AEF5--4iu2__A1_A0AEF6,3,2,1,0.0276394877351414,False,0.5689968180363918,59.75,candidate_ridge_v2_group_softmax_pen30
4jnh__B1_P14349--4jnh__A1_P14349,1,2,1,0.4888419001555908,True,0.5846624313332986,53.15625,candidate_ridge_v2_group_softmax_pen30
4k5a__A1_Q1RMX3--4k5a__B1_UNDEFINED,1,3,0,0.6443388032278526,True,0.5871338329951155,69.125,candidate_ridge_v2_group_softmax_pen30
4k8w__A1_Q8RP52--4k8w__A2_Q8RP52,1,4,3,0.5262152136621386,True,0.5754918732045256,86.0625,candidate_ridge_v2_group_softmax_pen30
4kk1__A1_Q09778--4kk1__B1_Q09778,1,4,3,0.0193862138413704,False,0.5754918732045256,59.34375,candidate_ridge_v2_group_softmax_pen30
4kun__A1_UNDEFINED--4kun__B1_UNDEFINED,1,2,2,0.2816439575412967,True,0.5871338329951155,86.6875,candidate_ridge_v2_group_softmax_pen30
4l4x__A1_Q93NX9--4l4x__A2_Q93NX9,2,1,1,0.0622877375637178,False,0.5765283365956715,62.53125,candidate_ridge_v2_group_softmax_pen30
4l9i__A1_P28327--4l9i__B1_P28327,1,4,3,0.0622548013796975,False,0.5727871017911429,73.75,candidate_ridge_v2_group_softmax_pen30
4lo8__A1_Q8KHU9--4lo8__B1_Q45878,1,4,1,0.445963029444939,True,0.5818159481402089,72.75,candidate_ridge_v2_group_softmax_pen30
4lp7__C1_Q91F56--4lp7__A1_Q91F56,1,5,2,0.0838438891847362,False,0.5577876725566698,21.375,candidate_ridge_v2_group_softmax_pen30
4lrq__C1_A0A0H3ALA8--4lrq__A1_A0A0H3ALA8,1,3,3,0.0780186338848186,False,0.5871338329951155,70.875,candidate_ridge_v2_group_softmax_pen30
4luq__A1_Q9HYC5--4luq__C1_Q9HYC4,1,2,2,0.0068850428237788,False,0.5679342496777481,91.25,candidate_ridge_v2_group_softmax_pen30
4mgy__A1_Q9EQZ6--4mgy__B1_P61224,1,5,2,0.6082775803829716,True,0.5520054671462354,88.4375,candidate_ridge_v2_group_softmax_pen30
4muc__B1_Q03591--4muc__A1_Q03591,1,2,2,0.3050739807925627,True,0.5891107816938552,41.84375,candidate_ridge_v2_group_softmax_pen30
4mxe__A1_Q5FWF5--4mxe__B1_Q5FWF5,1,3,0,0.2689491583438005,True,0.5774426293228085,79.25,candidate_ridge_v2_group_softmax_pen30
4n1j__B1_Q86W24--4n1j__A1_Q86W24,1,4,0,0.126247796600908,False,0.5846624313332986,26.125,candidate_ridge_v2_group_softmax_pen30
4n1k__B1_Q86W24--4n1k__A1_Q86W24,1,4,1,0.0216514610931053,False,0.5754918732045256,42.90625,candidate_ridge_v2_group_softmax_pen30
4n6j__A1_Q13033--4n6j__B1_Q13033,1,4,1,0.0304486863605663,False,0.5774426293228085,55.5,candidate_ridge_v2_group_softmax_pen30
4nc4__A1_Q9FN03--4nc4__B1_Q9FN03,1,4,0,0.8160390604903479,True,0.5871338329951155,93.75,candidate_ridge_v2_group_softmax_pen30
4ndj__A1_U6GSR1--4ndj__A2_U6GSR1,1,5,0,0.0154801976447282,False,0.555874834748743,22.953125,candidate_ridge_v2_group_softmax_pen30
4nfu__A1_Q9XF23--4nfu__B1_Q4F883,1,5,2,0.4541562379120427,True,0.5836013658470944,85.625,candidate_ridge_v2_group_softmax_pen30
4noo__A1_Q9KN42--4noo__B1_Q9KN41,1,4,0,0.7942468479723105,True,0.5871338329951155,85.375,candidate_ridge_v2_group_softmax_pen30
4nsr__A1_Q9KN41--4nsr__C1_Q9KN41,1,4,1,0.822933711821706,True,0.5891107816938552,87.6875,candidate_ridge_v2_group_softmax_pen30
4ny2__A1_UNDEFINED--4ny2__B1_UNDEFINED,1,2,0,0.8944935387270134,True,0.5706689353351858,91.625,candidate_ridge_v2_group_softmax_pen30
4o4o__A1_Q8YLF9--4o4o__B1_Q8YLF9,1,4,3,0.0838607026393436,False,0.5781493701387973,81.9375,candidate_ridge_v2_group_softmax_pen30
4o6i__B1_P09992--4o6i__A1_P09992,1,1,1,0.5618450290845716,True,0.5627826832643648,34.5,candidate_ridge_v2_group_softmax_pen30
4o96__A1_Q8XAL6--4o96__B1_Q8XAL6,1,5,2,0.0164888196612753,False,0.5754918732045256,69.125,candidate_ridge_v2_group_softmax_pen30
4oak__A1_Q9JN36--4oak__B1_Q9JN36,1,2,3,0.0059317195236815,False,0.5871338329951155,89.5,candidate_ridge_v2_group_softmax_pen30
4obx__A1_P49017--4obx__D1_P49017,1,4,1,0.8614916096331443,True,0.5871338329951155,75.125,candidate_ridge_v2_group_softmax_pen30
4oh8__B1_Q8WWW0--4oh8__A1_Q13043,1,3,2,0.8530177303708832,True,0.5710153812703286,86.3125,candidate_ridge_v2_group_softmax_pen30
4oy2__A1_P46677--4oy2__D1_Q05021,5,1,3,0.7651456480098106,True,0.568134860366048,92.25,candidate_ridge_v2_group_softmax_pen30
4oyu__B1_Q99PV3--4oyu__A1_Q99PV3,1,1,1,0.088293334207554,False,0.5849580625110508,26.515625,candidate_ridge_v2_group_softmax_pen30
4puh__A1_Q9FIC3--4puh__B1_Q9FIC3,2,3,3,0.3359237580655965,True,0.5719322020675388,65.375,candidate_ridge_v2_group_softmax_pen30
4pxj__B1_Q9UPT6--4pxj__A1_Q9UPT6,2,2,3,0.0290256890619501,False,0.576210107538201,48.375,candidate_ridge_v2_group_softmax_pen30
4qc9__A1_P04303--4qc9__D1_P04303,1,1,3,0.1443368456173842,False,0.5774426293228085,69.5,candidate_ridge_v2_group_softmax_pen30
4qhj__A1_Q58610--4qhj__B1_Q58610,2,5,0,0.215920944447924,False,0.5736615612550597,78.9375,candidate_ridge_v2_group_softmax_pen30
4qpl__A1_Q9CZW6--4qpl__B1_P51668,2,3,0,0.2723280472361324,True,0.5651717008606899,86.75,candidate_ridge_v2_group_softmax_pen30
4r5k__B1_P0A6Y8--4r5k__A1_P0A6Y8,1,5,0,0.0124531219933621,False,0.5805810059413127,42.15625,candidate_ridge_v2_group_softmax_pen30
4r6i__A1_Q44636--4r6i__B1_Q44636,1,4,3,0.0040291755518716,False,0.5828304163251392,75.375,candidate_ridge_v2_group_softmax_pen30
4rt0__A1_Q9HY69--4rt0__A2_Q9HY69,1,4,1,0.6044193698676752,True,0.552313663494962,69.3125,candidate_ridge_v2_group_softmax_pen30
4u0q__A1_B2L3N7--4u0q__B1_P35613,1,4,1,0.0319602483495932,False,0.5601580446857307,31.484375,candidate_ridge_v2_group_softmax_pen30
4u1c__A1_P32497--4u1c__B1_P38249,1,1,3,0.787596505481705,True,0.5643923247515212,87.75,candidate_ridge_v2_group_softmax_pen30
4u3q__B1_P29722--4u3q__A1_P29722,1,5,3,0.0108247249668474,False,0.573784168827541,68.5,candidate_ridge_v2_group_softmax_pen30
4u4p__A1_O95347--4u4p__B1_Q9NTJ3,1,4,2,0.8790301352647948,True,0.5706689353351858,92.0,candidate_ridge_v2_group_softmax_pen30
4uhz__A1_P12643--4uhz__B1_Q6NW40,1,3,0,0.8907249378615077,True,0.5846624313332986,77.25,candidate_ridge_v2_group_softmax_pen30
4upd__A1_Q2TFW1--4upd__B1_Q2TFW1,1,3,3,0.0462886102808753,False,0.5749185744951607,87.4375,candidate_ridge_v2_group_softmax_pen30
4v1i__A1_A0A140UH28--4v1i__B1_A0A140UH28,1,3,2,0.90398662493889,True,0.5754918732045256,78.6875,candidate_ridge_v2_group_softmax_pen30
4wj0__A1_O58938--4wj0__B1_O58938,1,1,0,0.1598244931197092,False,0.5825408325217452,59.21875,candidate_ridge_v2_group_softmax_pen30
4wlp__A1_Q9Y5K5--4wlp__B1_Q6P4R8,1,4,1,0.7497861116122783,True,0.5756873610337502,87.0625,candidate_ridge_v2_group_softmax_pen30
4wpd__A1_Q55080--4wpd__B1_Q55080,1,5,2,0.0117837039242103,False,0.5843003698655516,40.84375,candidate_ridge_v2_group_softmax_pen30
4xl5__B1_UNDEFINED--4xl5__A1_P42212,1,1,2,0.0382471790856429,False,0.5855460368727502,49.75,candidate_ridge_v2_group_softmax_pen30
4xt2__C1_Q99814--4xt2__A1_P27540,1,3,1,0.6127440693611702,True,0.5636023239374355,85.9375,candidate_ridge_v2_group_softmax_pen30
4xyd__A1_Q16A04--4xyd__B1_Q16A03,2,4,1,0.93561764926527,True,0.5785838792965542,95.0625,candidate_ridge_v2_group_softmax_pen30
4yxc__A1_P00720--4yxc__B1_P26419,1,4,2,0.1895343385471325,False,0.5722182340556257,64.9375,candidate_ridge_v2_group_softmax_pen30
4z0o__A1_Q504Y3--4z0o__A2_Q504Y3,1,3,1,0.4368925628415042,True,0.5833546325592608,66.6875,candidate_ridge_v2_group_softmax_pen30
4z86__A1_Q9KQ21--4z86__B1_Q9KQ21,1,4,2,0.0312716917741907,False,0.5721539408979065,69.875,candidate_ridge_v2_group_softmax_pen30
4zb3__A1_Q9SU14--4zb3__A2_Q9SU14,1,3,0,0.2185476910433966,False,0.5871338329951155,85.625,candidate_ridge_v2_group_softmax_pen30
4zir__A1_Q9WY65--4zir__B1_Q9X1Z1,1,4,0,0.5461757584785515,True,0.5846624313332986,83.625,candidate_ridge_v2_group_softmax_pen30
4zkc__A1_Q2F862--4zkc__B1_P80098,1,4,2,0.7127118453476354,True,0.5861301478119495,89.375,candidate_ridge_v2_group_softmax_pen30
5an6__B1_Q9X2D0--5an6__C1_Q9X2D0,1,5,0,0.5931615385726493,True,0.5864027375593562,57.46875,candidate_ridge_v2_group_softmax_pen30
5axg__B1_B0KBZ7--5axg__A1_B0KBZ7,1,4,2,0.3650160340654904,True,0.5871338329951155,66.4375,candidate_ridge_v2_group_softmax_pen30
5ayr__A1_P13051--5ayr__B1_Q936H5,1,4,2,0.8650913526352401,True,0.5774426293228085,92.3125,candidate_ridge_v2_group_softmax_pen30
5b1q__A1_Q9WT50--5b1q__B1_Q9WT50,4,4,0,0.2078352739265102,False,0.5686074942728371,74.5,candidate_ridge_v2_group_softmax_pen30
5b2g__A1_O14493--5b2g__B1_P01558,1,4,1,0.0037185053908853,False,0.5655601264549447,30.0625,candidate_ridge_v2_group_softmax_pen30
5b2h__A1_Q93HT5--5b2h__B1_Q93HT5,1,4,0,0.7214598625100038,True,0.5754918732045256,85.8125,candidate_ridge_v2_group_softmax_pen30
5b5w__A1_Q8BPB0--5b5w__B1_O95835,1,4,1,0.909766172407827,True,0.5774426293228085,88.25,candidate_ridge_v2_group_softmax_pen30
5bqb__A1_Q00604--5bqb__B1_Q00604,1,1,0,0.7429590609475647,True,0.5745769727502905,85.0,candidate_ridge_v2_group_softmax_pen30
5ch7__A1_G8QM55--5ch7__B1_G8QM54,3,3,2,0.752675461074733,True,0.5604864318743118,95.25,candidate_ridge_v2_group_softmax_pen30
5cqs__A1_Q06706--5cqs__D1_Q06706,1,1,0,0.5220133867610101,True,0.5730115452604677,82.1875,candidate_ridge_v2_group_softmax_pen30
5cs3__A1_P14210--5cs3__B1_P14210,1,3,3,0.0076008261097401,False,0.5754918732045256,68.1875,candidate_ridge_v2_group_softmax_pen30
5cuz__A1_Q9H3L0--5cuz__A2_Q9H3L0,1,2,3,0.0604337803840459,False,0.5891107816938552,57.5,candidate_ridge_v2_group_softmax_pen30
5d7q__A1_Q8IXJ6--5d7q__B1_Q8IXJ6,1,1,0,0.0573828616716857,False,0.5871338329951155,52.5,candidate_ridge_v2_group_softmax_pen30
5d8e__A1_Q9BQ15--5d8e__D1_Q9BQ15,1,1,3,0.0303829707882436,False,0.5754918732045256,67.875,candidate_ridge_v2_group_softmax_pen30
5doi__A1_D2CVN7--5doi__E1_Q6JXI5,1,1,2,0.0667390543533049,False,0.5610826420248446,13.8203125,candidate_ridge_v2_group_softmax_pen30
5e4b__A1_A0A1C9V3S9--5e4b__B1_A0A1C9V3S9,1,2,3,0.2765387323049999,True,0.5846624313332986,72.625,candidate_ridge_v2_group_softmax_pen30
5e9h__B1_Q4HYR2--5e9h__A1_Q4HYR2,1,5,0,0.8936659085533593,True,0.5699105122969342,69.0625,candidate_ridge_v2_group_softmax_pen30
5eu0__A1_E6YJU0--5eu0__B1_E6YLF5,1,1,3,0.9128853845557424,True,0.5793632831667151,95.8125,candidate_ridge_v2_group_softmax_pen30
5evk__A1_P52700--5evk__A2_P52700,2,4,2,0.0138474326409752,False,0.5723670494930432,91.0625,candidate_ridge_v2_group_softmax_pen30
5f22__B1_P0C6X7--5f22__A1_P0C6U8,1,2,1,0.6417353144944675,True,0.5696782372839101,89.1875,candidate_ridge_v2_group_softmax_pen30
5f4e__A1_Q8IYV9--5f4e__B1_A6ND01,2,1,0,0.777351900625233,True,0.5812719001155342,85.25,candidate_ridge_v2_group_softmax_pen30
5fbz__A1_A0A182DWC7--5fbz__B1_P01053,1,5,1,0.9236219675747288,True,0.5642562134006905,93.5,candidate_ridge_v2_group_softmax_pen30
5fnw__A1_M1AKE5--5fnw__A2_M1AKE5,1,1,3,0.5319554001896277,True,0.5871338329951155,82.25,candidate_ridge_v2_group_softmax_pen30
5gko__A1_A0A0D8G707--5gko__B1_A0A0D8G707,1,4,3,0.1615519572581409,False,0.5737662375991552,46.5,candidate_ridge_v2_group_softmax_pen30
5gox__A1_Q92878--5gox__B1_Q92878,1,1,3,0.4871186558114979,True,0.5539122930848062,68.8125,candidate_ridge_v2_group_softmax_pen30
5gwv__B1_A0A010--5gwv__A1_A0A010,2,4,0,0.9611613736067248,True,0.5772633771993103,93.125,candidate_ridge_v2_group_softmax_pen30
5h1p__A1_D2UG58--5h1p__B1_D2UG58,1,1,0,0.1842138037302702,False,0.5640488548626668,87.0,candidate_ridge_v2_group_softmax_pen30
5hpg__A1_P00747--5hpg__B1_P00747,1,1,2,0.0165734166484943,False,0.5877574236513731,54.40625,candidate_ridge_v2_group_softmax_pen30
5hrm__B1_A0A077JBW9--5hrm__A1_A0A077JBW9,1,5,3,0.1580328141794891,False,0.5774426293228085,76.4375,candidate_ridge_v2_group_softmax_pen30
5hy7__A1_G0S5A2--5hy7__B1_G0S133,1,5,1,0.8783261516136066,True,0.584773892019363,96.1875,candidate_ridge_v2_group_softmax_pen30
5jkt__A1_P20536--5jkt__B1_P20995,1,2,3,0.9342856003333696,True,0.5871338329951155,95.375,candidate_ridge_v2_group_softmax_pen30
5k7b__B1_A8MW95--5k7b__A1_A8MW95,1,4,0,0.1972049606886025,False,0.5891107816938552,76.75,candidate_ridge_v2_group_softmax_pen30
5kou__B1_Q82446--5kou__A1_Q82446,1,2,0,0.6771205752185793,True,0.5833546325592608,84.8125,candidate_ridge_v2_group_softmax_pen30
5ky2__A1_Q91ZW2--5ky2__B1_P70375,1,3,3,0.8103285266783248,True,0.5699646615247232,94.5625,candidate_ridge_v2_group_softmax_pen30
5kyy__B1_O94855--5kyy__A1_Q15436,1,5,1,0.6528351641941849,True,0.5852454867319541,90.5625,candidate_ridge_v2_group_softmax_pen30
5l0w__A1_G0SH41--5l0w__B1_G0S0B5,8,4,1,0.5927690254184034,True,0.5529642264946657,78.0625,candidate_ridge_v2_group_softmax_pen30
5l1m__A1_Q8WXE0--5l1m__A2_Q8WXE0,1,4,2,0.1701336070903564,False,0.5846624313332986,46.09375,candidate_ridge_v2_group_softmax_pen30
5lda__A1_Q8U1Y4--5lda__B1_Q8U1Z3,2,5,2,0.436502941743613,True,0.5737475839257528,72.25,candidate_ridge_v2_group_softmax_pen30
5lsb__A1_Q99181--5lsb__B1_Q02554,2,4,0,0.6923013647200048,True,0.5655037527673906,91.125,candidate_ridge_v2_group_softmax_pen30
5ltu__B1_Q9NZJ9--5ltu__A1_Q9NZJ9,1,1,1,0.0109808237333227,False,0.5574707133063206,20.015625,candidate_ridge_v2_group_softmax_pen30
5lxr__A1_Q9Y580--5lxr__B1_Q6NZY4,1,4,1,0.9139293593944988,True,0.5871338329951155,88.8125,candidate_ridge_v2_group_softmax_pen30
