complex_id,rank,model_weight,seed,DockQ,acceptable,acceptable_score,ranking_confidence,selector
3n9y__A1_P05108--3n9y__C1_P10109,10,2,2,0.7512070392233491,True,0.9999737739562988,89.1875,pairwise_jaccard_nn_1x19
3nbe__A1_B2ZRS9--3nbe__B1_B2ZRS9,1,5,1,0.9395948959206104,True,1.0,90.875,pairwise_jaccard_nn_1x19
3nbf__A1_Q72GF3--3nbf__B1_Q72GF3,3,3,2,0.6155265338529654,True,0.7840822339057922,81.75,pairwise_jaccard_nn_1x19
3njc__A1_P42955--3njc__B1_P42955,20,4,3,0.2339948868658261,True,0.9391161203384399,72.0,pairwise_jaccard_nn_1x19
3nk4__A1_P79762--3nk4__B1_P79762,12,1,3,0.0835570159009091,False,0.5963893532752991,25.90625,pairwise_jaccard_nn_1x19
3nnf__A1_Q6DNF2--3nnf__A2_Q6DNF2,20,2,1,0.4202490540510048,True,0.9635811448097229,49.25,pairwise_jaccard_nn_1x19
3o47__A1_P84077--3o47__A2_P84077,11,3,0,0.0099647603979674,False,0.06267672032117844,17.9375,pairwise_jaccard_nn_1x19
3ph0__A1_Q1EHA4--3ph0__B1_Q1EHA2,15,3,3,0.7593941425420893,True,0.9972659349441528,21.796875,pairwise_jaccard_nn_1x19
3qsg__A1_C8WX00--3qsg__A2_C8WX00,9,2,1,0.3321538507992163,True,0.8941782712936401,67.875,pairwise_jaccard_nn_1x19
3qty__A1_Q5NGF2--3qty__B1_Q5NGF2,5,1,0,0.6649430860729839,True,0.960386335849762,84.625,pairwise_jaccard_nn_1x19
3rg2__A1_P10378--3rg2__B1_P10378,13,4,2,0.1553570403159837,False,0.4557996690273285,23.71875,pairwise_jaccard_nn_1x19
3sy3__A1_A0A6L8P3N5--3sy3__B1_A0A6L8P3N5,5,5,1,0.192061736244044,False,0.8010814785957336,28.96875,pairwise_jaccard_nn_1x19
3tbi__B1_P0A8V2--3tbi__A1_P13338,10,3,2,0.695454759525093,True,0.9681232571601868,84.375,pairwise_jaccard_nn_1x19
3teq__C1_Q13586--3teq__A1_Q13586,15,3,0,0.1518841358606175,False,0.7735388278961182,79.8125,pairwise_jaccard_nn_1x19
3thf__A1_A1Z9P3--3thf__B1_A1Z9P3,1,1,2,0.6890509467421393,True,0.5268036127090454,76.0625,pairwise_jaccard_nn_1x19
3toj__B1_Q9UBL3--3toj__A1_Q9UBL3,6,2,3,0.1396527723961912,False,0.27597934007644653,47.1875,pairwise_jaccard_nn_1x19
3u3q__A1_O75509--3u3q__A2_O75509,12,4,1,0.0329404855100309,False,0.03553222119808197,17.5,pairwise_jaccard_nn_1x19
3u73__A1_Q03405--3u73__B1_P00749,1,5,2,0.1966776094857323,False,1.0,65.5625,pairwise_jaccard_nn_1x19
3ua3__A1_P46580--3ua3__B1_P46580,7,5,2,0.0343857621763632,False,0.9999985694885254,69.0,pairwise_jaccard_nn_1x19
3up1__A1_P16871--3up1__B1_P16871,11,3,2,0.430173484975936,True,0.9946635961532593,39.3125,pairwise_jaccard_nn_1x19
3ups__A1_Q5NLX3--3ups__A2_Q5NLX3,4,2,1,0.5801793551114437,True,0.9585030674934387,78.625,pairwise_jaccard_nn_1x19
3v69__A1_Q9CWU5--3v69__B1_Q9CWU5,10,4,2,0.2826237807192526,True,0.8211076855659485,37.46875,pairwise_jaccard_nn_1x19
3vcb__A1_P0C6X9--3vcb__B1_P0C6X9,6,3,0,0.4561387448892202,True,0.7863189578056335,49.21875,pairwise_jaccard_nn_1x19
3vyr__B1_Q5JII1--3vyr__A1_Q5JII0,7,4,3,0.5862911636599569,True,0.8677740097045898,88.8125,pairwise_jaccard_nn_1x19
3w0l__B1_Q91754--3w0l__A1_Q91753,2,4,3,0.3242887603787446,True,0.8732055425643921,64.25,pairwise_jaccard_nn_1x19
3w2v__A1_Q8U1S6--3w2v__B1_Q8U1S7,9,3,0,0.6537597036609332,True,0.9816967844963074,85.6875,pairwise_jaccard_nn_1x19
3wry__C1_P03587--3wry__A1_A7M6E7,12,4,0,0.0131478394041125,False,0.16066710650920868,20.625,pairwise_jaccard_nn_1x19
3wvb__A1_Q58649--3wvb__B1_Q58649,14,2,0,0.840910290568604,True,0.9097056984901428,92.9375,pairwise_jaccard_nn_1x19
3wxm__A1_Q9YAV0--3wxm__B1_Q9YAZ5,4,3,2,0.7545057873253368,True,0.9996548891067505,85.0,pairwise_jaccard_nn_1x19
3x0e__A1_P60033--3x0e__B1_P60033,7,5,0,0.2212741534313584,False,0.969508707523346,32.09375,pairwise_jaccard_nn_1x19
3x15__A1_O67504--3x15__C1_O67504,10,1,0,0.0247359263506437,False,0.19102030992507935,22.828125,pairwise_jaccard_nn_1x19
3zr4__A1_Q9X0C6--3zr4__B1_Q9X0C8,10,4,2,0.8119747764878308,True,0.9997444748878479,89.75,pairwise_jaccard_nn_1x19
3zyl__A1_O55012--3zyl__B1_O55012,8,2,1,0.162779925608346,False,0.9999936819076538,36.15625,pairwise_jaccard_nn_1x19
4a1f__A1_O25916--4a1f__B1_O25916,20,1,2,0.010024535545994,False,0.9952000379562378,43.21875,pairwise_jaccard_nn_1x19
4af9__A1_Q6VBJ0--4af9__A2_Q6VBJ0,12,4,0,0.1869814072163207,False,0.9999837875366211,70.5625,pairwise_jaccard_nn_1x19
4aj7__A1_B1PWB9--4aj7__B1_B1PWB9,4,1,0,0.4832704542279801,True,0.3649041950702667,46.8125,pairwise_jaccard_nn_1x19
4at7__A1_Q9CXY6--4at7__B1_Q9Z1X4,12,4,2,0.4370780935183406,True,0.9100945591926575,92.5625,pairwise_jaccard_nn_1x19
4ayn__A1_C6KHT4--4ayn__B1_C6KHT4,1,2,3,0.062907243225013,False,0.9886759519577026,38.625,pairwise_jaccard_nn_1x19
4bi8__B1_S4S1W1--4bi8__A1_S4S1W3,6,5,3,0.9291502431494328,True,0.8696178793907166,91.75,pairwise_jaccard_nn_1x19
4bjn__A1_Q2MV52--4bjn__B1_Q2MV52,8,4,2,0.0638489560612922,False,0.9997954964637756,68.1875,pairwise_jaccard_nn_1x19
4bou__A1_Q5T2D3--4bou__A2_Q5T2D3,14,4,0,0.1943984783708524,False,0.2918686866760254,24.328125,pairwise_jaccard_nn_1x19
4bry__A1_O75496--4bry__B1_D6RGH6,10,4,0,0.6221361255457708,True,0.8500528335571289,76.0625,pairwise_jaccard_nn_1x19
4bvx__A1_P56192--4bvx__B1_O43324,9,5,0,0.8234121398767087,True,0.8763798475265503,93.75,pairwise_jaccard_nn_1x19
4cbv__D1_Q79CK7--4cbv__C1_Q79CK7,7,1,0,0.1949367692964835,False,0.9997231364250183,56.3125,pairwise_jaccard_nn_1x19
4cfg__A1_Q14258--4cfg__B1_Q14258,14,2,3,0.6076537621164729,True,0.9785040020942688,56.9375,pairwise_jaccard_nn_1x19
4dex__A1_P54288--4dex__B1_Q02294,19,1,1,0.6041964757263786,True,0.9096553921699524,80.375,pairwise_jaccard_nn_1x19
4dri__A1_Q13451--4dri__B1_P42345,3,4,2,0.1638789271125905,False,0.2407042384147644,26.390625,pairwise_jaccard_nn_1x19
4e6w__B1_A0A0H2V8D3--4e6w__A1_A0A0H2V8D3,9,5,3,0.1215423268874452,False,0.6290203928947449,34.9375,pairwise_jaccard_nn_1x19
4emo__D1_Q9H0F6--4emo__A1_Q9H0F6,12,3,0,0.1418872318626247,False,0.6679911613464355,31.15625,pairwise_jaccard_nn_1x19
4eog__A1_UNDEFINED--4eog__A2_UNDEFINED,10,4,2,0.6345824760404009,True,0.9738778471946716,88.125,pairwise_jaccard_nn_1x19
4fmm__B1_P53860--4fmm__A1_P53860,11,5,2,0.1814513313221285,False,0.9983276724815369,69.375,pairwise_jaccard_nn_1x19
4fqb__B1_Q9I2Q0--4fqb__A1_Q9I2Q1,12,4,3,0.8876001363159579,True,0.9377087950706482,91.6875,pairwise_jaccard_nn_1x19
4fup__A1_Q5HKE8--4fup__A2_Q5HKE8,5,3,0,0.0259402748499413,False,0.22426770627498627,39.1875,pairwise_jaccard_nn_1x19
4g2u__A1_Q8T8F4--4g2u__B1_Q8T8F4,2,1,1,0.9528610550302398,True,1.0,85.5625,pairwise_jaccard_nn_1x19
4g3k__A1_O66591--4g3k__B1_O66591,12,1,2,0.8583018514952498,True,0.9999648332595825,84.5625,pairwise_jaccard_nn_1x19
4g94__B1_Q4Z9Y5--4g94__A1_P0A0J0,15,3,1,0.8490664858908731,True,0.9437111616134644,89.375,pairwise_jaccard_nn_1x19
4ghw__A1_O59952--4ghw__B1_O59952,4,5,3,0.227678323019249,False,0.9785920977592468,42.40625,pairwise_jaccard_nn_1x19
4git__A1_Q84FG5--4git__B1_Q84FG5,1,4,0,0.9157959770704784,True,0.8726373910903931,84.5,pairwise_jaccard_nn_1x19
4giz__A1_P0AEX9--4giz__C1_P03126,3,5,2,0.5903359592195884,True,0.9821168780326843,88.0625,pairwise_jaccard_nn_1x19
4gof__A1_O43765--4gof__B1_O43765,17,1,2,0.43854751168066,True,0.8377755284309387,78.125,pairwise_jaccard_nn_1x19
4har__A1_P08563--4har__B1_P08563,9,4,1,0.4273847899309829,True,0.9933284521102905,85.6875,pairwise_jaccard_nn_1x19
4hg6__A1_Q3J125--4hg6__B1_Q3J126,14,3,1,0.3791140378121677,True,0.8797000050544739,83.875,pairwise_jaccard_nn_1x19
4hj1__A1_P03518--4hj1__B1_P03518,14,2,2,0.0034646973795142,False,0.7716355919837952,23.046875,pairwise_jaccard_nn_1x19
4hme__A1_B1VBB0--4hme__A2_B1VBB0,4,1,2,0.5163775248359417,True,0.053479794412851334,67.625,pairwise_jaccard_nn_1x19
4ip3__A1_Q8VSD5--4ip3__B1_P61088,5,5,2,0.5711407139903767,True,0.9945093989372253,86.0,pairwise_jaccard_nn_1x19
4iu2__B1_A0AEF5--4iu2__A1_A0AEF6,17,5,1,0.0282245244969117,False,0.99980229139328,42.96875,pairwise_jaccard_nn_1x19
4jnh__B1_P14349--4jnh__A1_P14349,14,2,3,0.2988217150021988,True,0.7773903012275696,19.15625,pairwise_jaccard_nn_1x19
4k5a__A1_Q1RMX3--4k5a__B1_UNDEFINED,4,3,2,0.6504681767723354,True,0.9847256541252136,68.25,pairwise_jaccard_nn_1x19
4k8w__A1_Q8RP52--4k8w__A2_Q8RP52,10,2,1,0.1739268455031153,False,0.9547973275184631,48.71875,pairwise_jaccard_nn_1x19
4kk1__A1_Q09778--4kk1__B1_Q09778,1,4,3,0.0193862138413704,False,0.9995985627174377,59.34375,pairwise_jaccard_nn_1x19
4kun__A1_UNDEFINED--4kun__B1_UNDEFINED,16,1,0,0.7388556141112245,True,0.9932835102081299,70.3125,pairwise_jaccard_nn_1x19
4l4x__A1_Q93NX9--4l4x__A2_Q93NX9,4,2,3,0.0376892425977578,False,0.9998455047607422,61.65625,pairwise_jaccard_nn_1x19
4l9i__A1_P28327--4l9i__B1_P28327,3,4,2,0.0641735616918375,False,0.6579180955886841,72.375,pairwise_jaccard_nn_1x19
4lo8__A1_Q8KHU9--4lo8__B1_Q45878,14,5,3,0.2990032462552974,True,0.9109586477279663,48.84375,pairwise_jaccard_nn_1x19
4lp7__C1_Q91F56--4lp7__A1_Q91F56,14,1,2,0.06177640382139,False,0.14537136256694794,15.890625,pairwise_jaccard_nn_1x19
4lrq__C1_A0A0H3ALA8--4lrq__A1_A0A0H3ALA8,1,3,3,0.0780186338848186,False,0.9967615008354187,70.875,pairwise_jaccard_nn_1x19
4luq__A1_Q9HYC5--4luq__C1_Q9HYC4,13,5,0,0.0069521984181794,False,0.8906552791595459,89.75,pairwise_jaccard_nn_1x19
4mgy__A1_Q9EQZ6--4mgy__B1_P61224,2,1,3,0.5831084069749333,True,0.9999434947967529,88.1875,pairwise_jaccard_nn_1x19
4muc__B1_Q03591--4muc__A1_Q03591,8,2,1,0.2096063362267578,False,0.3241872191429138,19.15625,pairwise_jaccard_nn_1x19
4mxe__A1_Q5FWF5--4mxe__B1_Q5FWF5,7,4,0,0.2661123067338271,True,0.9992444515228271,74.9375,pairwise_jaccard_nn_1x19
4n1j__B1_Q86W24--4n1j__A1_Q86W24,5,5,2,0.2022455926466098,False,0.38201215863227844,19.5,pairwise_jaccard_nn_1x19
4n1k__B1_Q86W24--4n1k__A1_Q86W24,8,2,2,0.0660532575889134,False,0.30853280425071716,22.171875,pairwise_jaccard_nn_1x19
4n6j__A1_Q13033--4n6j__B1_Q13033,8,2,2,0.0346594498007066,False,0.9986294507980347,40.0625,pairwise_jaccard_nn_1x19
4nc4__A1_Q9FN03--4nc4__B1_Q9FN03,8,5,1,0.0053323789084205,False,0.8156090378761292,27.71875,pairwise_jaccard_nn_1x19
4ndj__A1_U6GSR1--4ndj__A2_U6GSR1,20,3,1,0.0201663724128721,False,0.4044649600982666,17.953125,pairwise_jaccard_nn_1x19
4nfu__A1_Q9XF23--4nfu__B1_Q4F883,7,4,1,0.475879774439165,True,0.9794690608978271,85.1875,pairwise_jaccard_nn_1x19
4noo__A1_Q9KN42--4noo__B1_Q9KN41,12,5,3,0.8011883147935054,True,0.9999881982803345,79.125,pairwise_jaccard_nn_1x19
4nsr__A1_Q9KN41--4nsr__C1_Q9KN41,3,2,3,0.8523085377580255,True,0.9993966817855835,86.3125,pairwise_jaccard_nn_1x19
4ny2__A1_UNDEFINED--4ny2__B1_UNDEFINED,8,5,0,0.8007104263784838,True,0.9514667987823486,88.8125,pairwise_jaccard_nn_1x19
4o4o__A1_Q8YLF9--4o4o__B1_Q8YLF9,15,3,0,0.0678319213616727,False,0.9999948740005493,64.0625,pairwise_jaccard_nn_1x19
4o6i__B1_P09992--4o6i__A1_P09992,6,5,0,0.1226506564823147,False,0.37726879119873047,24.59375,pairwise_jaccard_nn_1x19
4o96__A1_Q8XAL6--4o96__B1_Q8XAL6,7,5,3,0.0188217420239274,False,0.9999817609786987,57.40625,pairwise_jaccard_nn_1x19
4oak__A1_Q9JN36--4oak__B1_Q9JN36,5,4,2,0.0059510153280661,False,0.9998598098754883,83.5,pairwise_jaccard_nn_1x19
4obx__A1_P49017--4obx__D1_P49017,5,2,2,0.3168971677906346,True,0.9834910035133362,56.09375,pairwise_jaccard_nn_1x19
4oh8__B1_Q8WWW0--4oh8__A1_Q13043,9,4,2,0.8363649702824469,True,0.868143618106842,85.875,pairwise_jaccard_nn_1x19
4oy2__A1_P46677--4oy2__D1_Q05021,12,1,2,0.7541931225431057,True,0.9309785962104797,91.75,pairwise_jaccard_nn_1x19
4oyu__B1_Q99PV3--4oyu__A1_Q99PV3,13,5,0,0.0157149202375582,False,0.17315761744976044,17.90625,pairwise_jaccard_nn_1x19
4puh__A1_Q9FIC3--4puh__B1_Q9FIC3,11,2,2,0.3602346383627064,True,0.9995985627174377,56.5,pairwise_jaccard_nn_1x19
4pxj__B1_Q9UPT6--4pxj__A1_Q9UPT6,1,5,2,0.0289764310971171,False,0.999991774559021,51.3125,pairwise_jaccard_nn_1x19
4qc9__A1_P04303--4qc9__D1_P04303,16,2,2,0.1476057532972229,False,0.9998478889465332,40.84375,pairwise_jaccard_nn_1x19
4qhj__A1_Q58610--4qhj__B1_Q58610,16,4,3,0.2409667116646669,True,0.9929296374320984,70.6875,pairwise_jaccard_nn_1x19
4qpl__A1_Q9CZW6--4qpl__B1_P51668,14,2,0,0.273211993582667,True,0.9692626595497131,84.25,pairwise_jaccard_nn_1x19
4r5k__B1_P0A6Y8--4r5k__A1_P0A6Y8,6,3,0,0.0128708516531285,False,0.9977830052375793,35.25,pairwise_jaccard_nn_1x19
4r6i__A1_Q44636--4r6i__B1_Q44636,3,4,1,0.0039352518393472,False,0.9890641570091248,74.25,pairwise_jaccard_nn_1x19
4rt0__A1_Q9HY69--4rt0__A2_Q9HY69,9,2,2,0.0490836886288553,False,0.9999693632125854,56.40625,pairwise_jaccard_nn_1x19
4u0q__A1_B2L3N7--4u0q__B1_P35613,19,1,1,0.0550415057938851,False,0.20966210961341858,20.15625,pairwise_jaccard_nn_1x19
4u1c__A1_P32497--4u1c__B1_P38249,8,4,1,0.781323229369948,True,0.929711639881134,87.125,pairwise_jaccard_nn_1x19
4u3q__B1_P29722--4u3q__A1_P29722,1,5,3,0.0108247249668474,False,1.0,68.5,pairwise_jaccard_nn_1x19
4u4p__A1_O95347--4u4p__B1_Q9NTJ3,9,5,0,0.7286587067646537,True,0.9831923842430115,83.5625,pairwise_jaccard_nn_1x19
4uhz__A1_P12643--4uhz__B1_Q6NW40,6,5,2,0.878387275912406,True,0.997134804725647,71.3125,pairwise_jaccard_nn_1x19
4upd__A1_Q2TFW1--4upd__B1_Q2TFW1,2,3,0,0.0198660347274635,False,1.0,86.6875,pairwise_jaccard_nn_1x19
4v1i__A1_A0A140UH28--4v1i__B1_A0A140UH28,17,1,3,0.890027711650302,True,0.9473185539245605,61.65625,pairwise_jaccard_nn_1x19
4wj0__A1_O58938--4wj0__B1_O58938,1,1,0,0.1598244931197092,False,0.9348658919334412,59.21875,pairwise_jaccard_nn_1x19
4wlp__A1_Q9Y5K5--4wlp__B1_Q6P4R8,6,4,2,0.7386463241556968,True,0.9103522896766663,85.375,pairwise_jaccard_nn_1x19
4wpd__A1_Q55080--4wpd__B1_Q55080,9,3,0,0.0102755694285897,False,0.7898735404014587,33.3125,pairwise_jaccard_nn_1x19
4xl5__B1_UNDEFINED--4xl5__A1_P42212,7,1,1,0.0469746199905323,False,0.04599164426326752,31.984375,pairwise_jaccard_nn_1x19
4xt2__C1_Q99814--4xt2__A1_P27540,16,2,3,0.6438485927717936,True,0.9990983009338379,82.1875,pairwise_jaccard_nn_1x19
4xyd__A1_Q16A04--4xyd__B1_Q16A03,4,1,3,0.94598899907376,True,0.9174210429191589,94.9375,pairwise_jaccard_nn_1x19
4yxc__A1_P00720--4yxc__B1_P26419,14,1,0,0.167680663169025,False,0.9999983310699463,49.15625,pairwise_jaccard_nn_1x19
4z0o__A1_Q504Y3--4z0o__A2_Q504Y3,1,3,1,0.4368925628415042,True,0.9486159682273865,66.6875,pairwise_jaccard_nn_1x19
4z86__A1_Q9KQ21--4z86__B1_Q9KQ21,19,1,2,0.0829137086016994,False,0.4048980176448822,19.484375,pairwise_jaccard_nn_1x19
4zb3__A1_Q9SU14--4zb3__A2_Q9SU14,5,3,3,0.231210367063182,True,0.8882643580436707,79.3125,pairwise_jaccard_nn_1x19
4zir__A1_Q9WY65--4zir__B1_Q9X1Z1,16,5,3,0.5161544090133475,True,0.9799915552139282,79.9375,pairwise_jaccard_nn_1x19
4zkc__A1_Q2F862--4zkc__B1_P80098,1,4,2,0.7127118453476354,True,0.999695897102356,89.375,pairwise_jaccard_nn_1x19
5an6__B1_Q9X2D0--5an6__C1_Q9X2D0,5,1,2,0.763297239071628,True,0.47150543332099915,47.75,pairwise_jaccard_nn_1x19
5axg__B1_B0KBZ7--5axg__A1_B0KBZ7,17,1,2,0.4028340378113824,True,0.22760222852230072,29.875,pairwise_jaccard_nn_1x19
5ayr__A1_P13051--5ayr__B1_Q936H5,9,3,0,0.8357197496619887,True,0.969180703163147,91.875,pairwise_jaccard_nn_1x19
5b1q__A1_Q9WT50--5b1q__B1_Q9WT50,5,1,1,0.2463680112394624,True,0.9762433171272278,74.0,pairwise_jaccard_nn_1x19
5b2g__A1_O14493--5b2g__B1_P01558,5,4,3,0.0033998783209907,False,0.027485638856887817,26.8125,pairwise_jaccard_nn_1x19
5b2h__A1_Q93HT5--5b2h__B1_Q93HT5,15,2,3,0.0180559242185644,False,0.9999213218688965,48.9375,pairwise_jaccard_nn_1x19
5b5w__A1_Q8BPB0--5b5w__B1_O95835,12,5,0,0.8961620183483107,True,0.9062074422836304,84.625,pairwise_jaccard_nn_1x19
5bqb__A1_Q00604--5bqb__B1_Q00604,1,1,0,0.7429590609475647,True,0.9784671068191528,85.0,pairwise_jaccard_nn_1x19
5ch7__A1_G8QM55--5ch7__B1_G8QM54,18,1,3,0.7529224282928869,True,0.9099081754684448,94.875,pairwise_jaccard_nn_1x19
5cqs__A1_Q06706--5cqs__D1_Q06706,5,3,2,0.0064627863317554,False,0.9999997615814209,47.9375,pairwise_jaccard_nn_1x19
5cs3__A1_P14210--5cs3__B1_P14210,17,2,3,0.1433793486161638,False,0.27578967809677124,15.2578125,pairwise_jaccard_nn_1x19
5cuz__A1_Q9H3L0--5cuz__A2_Q9H3L0,12,4,2,0.127057408062006,False,0.985752284526825,24.421875,pairwise_jaccard_nn_1x19
5d7q__A1_Q8IXJ6--5d7q__B1_Q8IXJ6,5,5,0,0.1004713918027476,False,0.9999680519104004,37.78125,pairwise_jaccard_nn_1x19
5d8e__A1_Q9BQ15--5d8e__D1_Q9BQ15,2,1,0,0.0290749828636528,False,0.979778528213501,63.0,pairwise_jaccard_nn_1x19
5doi__A1_D2CVN7--5doi__E1_Q6JXI5,9,4,1,0.0223444618036396,False,0.06116044521331787,10.21875,pairwise_jaccard_nn_1x19
5e4b__A1_A0A1C9V3S9--5e4b__B1_A0A1C9V3S9,19,1,0,0.1677083401703418,False,0.9841375350952148,35.75,pairwise_jaccard_nn_1x19
5e9h__B1_Q4HYR2--5e9h__A1_Q4HYR2,14,1,0,0.0060239331676382,False,0.9999995231628418,59.90625,pairwise_jaccard_nn_1x19
5eu0__A1_E6YJU0--5eu0__B1_E6YLF5,19,5,0,0.9092987498498628,True,0.9341431260108948,95.5625,pairwise_jaccard_nn_1x19
5evk__A1_P52700--5evk__A2_P52700,3,1,3,0.0135276602134217,False,1.0,86.4375,pairwise_jaccard_nn_1x19
5f22__B1_P0C6X7--5f22__A1_P0C6U8,18,1,0,0.4712081064986934,True,0.8946099281311035,68.6875,pairwise_jaccard_nn_1x19
5f4e__A1_Q8IYV9--5f4e__B1_A6ND01,10,2,3,0.8026491278362066,True,0.9999978542327881,83.0,pairwise_jaccard_nn_1x19
5fbz__A1_A0A182DWC7--5fbz__B1_P01053,10,4,0,0.9059569061375536,True,0.9528734683990479,93.3125,pairwise_jaccard_nn_1x19
5fnw__A1_M1AKE5--5fnw__A2_M1AKE5,2,1,1,0.5309940671220251,True,0.9167044758796692,81.5625,pairwise_jaccard_nn_1x19
5gko__A1_A0A0D8G707--5gko__B1_A0A0D8G707,14,3,2,0.1587921652181485,False,0.6694345474243164,37.1875,pairwise_jaccard_nn_1x19
5gox__A1_Q92878--5gox__B1_Q92878,20,2,1,0.5061614390708294,True,0.9999387264251709,43.34375,pairwise_jaccard_nn_1x19
5gwv__B1_A0A010--5gwv__A1_A0A010,2,4,0,0.9611613736067248,True,0.9161126613616943,93.125,pairwise_jaccard_nn_1x19
5h1p__A1_D2UG58--5h1p__B1_D2UG58,1,1,0,0.1842138037302702,False,0.9999998807907104,87.0,pairwise_jaccard_nn_1x19
5hpg__A1_P00747--5hpg__B1_P00747,13,4,1,0.0277422221134817,False,0.38312289118766785,17.21875,pairwise_jaccard_nn_1x19
5hrm__B1_A0A077JBW9--5hrm__A1_A0A077JBW9,16,1,0,0.1699130966483228,False,0.17516720294952393,33.90625,pairwise_jaccard_nn_1x19
5hy7__A1_G0S5A2--5hy7__B1_G0S133,12,1,1,0.875331523355774,True,0.8289536237716675,96.0,pairwise_jaccard_nn_1x19
5jkt__A1_P20536--5jkt__B1_P20995,17,5,2,0.8831877023409554,True,0.9977262616157532,93.125,pairwise_jaccard_nn_1x19
5k7b__B1_A8MW95--5k7b__A1_A8MW95,5,1,1,0.6405415024294611,True,0.9815572500228882,68.6875,pairwise_jaccard_nn_1x19
5kou__B1_Q82446--5kou__A1_Q82446,13,2,1,0.4322811541040692,True,0.6799774169921875,66.0625,pairwise_jaccard_nn_1x19
5ky2__A1_Q91ZW2--5ky2__B1_P70375,6,1,3,0.8281656421125222,True,1.0,94.3125,pairwise_jaccard_nn_1x19
5kyy__B1_O94855--5kyy__A1_Q15436,8,4,2,0.6592635903765954,True,0.9439488053321838,90.0,pairwise_jaccard_nn_1x19
5l0w__A1_G0SH41--5l0w__B1_G0S0B5,3,5,3,0.6611343002985305,True,0.9139093160629272,80.6875,pairwise_jaccard_nn_1x19
5l1m__A1_Q8WXE0--5l1m__A2_Q8WXE0,15,4,3,0.0449953384587317,False,0.324209064245224,16.453125,pairwise_jaccard_nn_1x19
5lda__A1_Q8U1Y4--5lda__B1_Q8U1Z3,2,5,2,0.436502941743613,True,0.949140727519989,72.25,pairwise_jaccard_nn_1x19
5lsb__A1_Q99181--5lsb__B1_Q02554,7,1,0,0.6934859461295573,True,0.8635388612747192,90.1875,pairwise_jaccard_nn_1x19
5ltu__B1_Q9NZJ9--5ltu__A1_Q9NZJ9,3,1,3,0.0111303036537941,False,0.8189951777458191,18.921875,pairwise_jaccard_nn_1x19
5lxr__A1_Q9Y580--5lxr__B1_Q6NZY4,3,4,0,0.9077136949062128,True,0.9559621214866638,87.8125,pairwise_jaccard_nn_1x19
5min__B1_P13650--5min__A1_P13650,14,4,3,0.0049737161874357,False,0.0310844574123621,21.46875,pairwise_jaccard_nn_1x19
5mxg__A1_C7BLE4--5mxg__A2_C7BLE4,7,1,1,0.4069003590846784,True,0.999995231628418,62.21875,pairwise_jaccard_nn_1x19
5swi__A1_A0A0Y0HIE3--5swi__D1_A0A0Y0HIE3,6,4,1,0.7974928372776561,True,0.9576055407524109,71.9375,pairwise_jaccard_nn_1x19
5t3r__B1_Q8A6W3--5t3r__A1_Q8A6W4,12,1,3,0.8153091103951118,True,0.8547512292861938,93.25,pairwise_jaccard_nn_1x19
5t5s__A1_P49588--5t5s__A2_P49588,6,3,1,0.3859049577330649,True,0.6354531645774841,23.765625,pairwise_jaccard_nn_1x19
5tbk__J1_P18754--5tbk__A1_O00629,12,1,2,0.6971180610622106,True,0.9998032450675964,80.75,pairwise_jaccard_nn_1x19
5tc2__A1_P04585--5tc2__B1_P04585,6,1,2,0.1187481245985124,False,0.9998695850372314,68.0625,pairwise_jaccard_nn_1x19
5u4o__A1_A0A6H3AI29--5u4o__A2_A0A6H3AI29,7,1,1,0.0090958580029017,False,0.3228878378868103,25.046875,pairwise_jaccard_nn_1x19
5uiw__A1_P51681--5uiw__B1_P13501,8,5,2,0.7026941819862705,True,0.9936822652816772,87.0,pairwise_jaccard_nn_1x19
5uzu__B1_P05164--5uzu__A1_Q2G0X2,9,2,3,0.069812841764576,False,0.3295188248157501,36.53125,pairwise_jaccard_nn_1x19
5ve6__A1_Q86YV5--5ve6__A2_Q86YV5,13,2,0,0.0130894840889947,False,0.9974506497383118,51.46875,pairwise_jaccard_nn_1x19
5vpc__B1_P17535--5vpc__A1_P53539,13,3,3,0.4663955041469671,True,0.8300221562385559,70.3125,pairwise_jaccard_nn_1x19
5vxz__A1_Q14393--5vxz__C1_P30530,15,3,0,0.8625241762428771,True,0.9504671096801758,93.375,pairwise_jaccard_nn_1x19
5vzt__B1_Q5XUX0--5vzt__A1_P63208,6,1,0,0.8077752250686988,True,0.8349864482879639,90.5625,pairwise_jaccard_nn_1x19
5wat__A2_P07128--5wat__B1_P07128,10,5,0,0.0050260777179775,False,0.8992712497711182,93.4375,pairwise_jaccard_nn_1x19
5wee__A1_A0A183GMB4--5wee__B1_A0A183GMB4,8,4,1,0.4673528898570714,True,0.5609040856361389,25.84375,pairwise_jaccard_nn_1x19
5wuq__A1_Q45585--5wuq__C1_Q45588,12,4,3,0.8996546279754338,True,0.838783860206604,84.0625,pairwise_jaccard_nn_1x19
5xec__B1_P15452--5xec__A1_P00099,10,4,2,0.0404579639230489,False,0.9970220923423767,32.6875,pairwise_jaccard_nn_1x19
5xpz__A1_Q8CIB5--5xpz__B1_Q8CIB5,3,2,2,0.0081710804408964,False,0.41198769211769104,56.21875,pairwise_jaccard_nn_1x19
5y61__A1_Q9I4L4--5y61__B1_Q9I4L6,5,5,3,0.4872083301936811,True,0.9989945292472839,85.5,pairwise_jaccard_nn_1x19
