complex_id,rank,model_weight,seed,DockQ,acceptable,acceptable_score,ranking_confidence,selector
3n9y__A1_P05108--3n9y__C1_P10109,15,1,2,0.7545260000458421,True,0.998891294002533,88.6875,pairwise_jaccard_nn_1x20
3nbe__A1_B2ZRS9--3nbe__B1_B2ZRS9,1,5,1,0.9395948959206104,True,1.0,90.875,pairwise_jaccard_nn_1x20
3nbf__A1_Q72GF3--3nbf__B1_Q72GF3,4,3,1,0.6347773070078785,True,0.644753098487854,81.125,pairwise_jaccard_nn_1x20
3njc__A1_P42955--3njc__B1_P42955,13,2,3,0.2207074535468209,False,0.9672046899795532,74.375,pairwise_jaccard_nn_1x20
3nk4__A1_P79762--3nk4__B1_P79762,7,1,0,0.0992947443369732,False,0.6123707890510559,26.765625,pairwise_jaccard_nn_1x20
3nnf__A1_Q6DNF2--3nnf__A2_Q6DNF2,12,3,0,0.5062688642890276,True,0.9960045218467712,57.5625,pairwise_jaccard_nn_1x20
3o47__A1_P84077--3o47__A2_P84077,12,2,2,0.0196579849719823,False,0.220657616853714,17.921875,pairwise_jaccard_nn_1x20
3ph0__A1_Q1EHA4--3ph0__B1_Q1EHA2,15,3,3,0.7593941425420893,True,0.9804567098617554,21.796875,pairwise_jaccard_nn_1x20
3qsg__A1_C8WX00--3qsg__A2_C8WX00,5,3,0,0.4558817519103909,True,0.8122785687446594,70.4375,pairwise_jaccard_nn_1x20
3qty__A1_Q5NGF2--3qty__B1_Q5NGF2,4,5,3,0.668075711529104,True,0.9917564392089844,85.3125,pairwise_jaccard_nn_1x20
3rg2__A1_P10378--3rg2__B1_P10378,6,3,2,0.173675910883489,False,0.21306033432483673,36.9375,pairwise_jaccard_nn_1x20
3sy3__A1_A0A6L8P3N5--3sy3__B1_A0A6L8P3N5,9,3,0,0.1545330136195786,False,0.7862437963485718,20.453125,pairwise_jaccard_nn_1x20
3tbi__B1_P0A8V2--3tbi__A1_P13338,2,4,1,0.7060587573377187,True,0.9892429113388062,86.0,pairwise_jaccard_nn_1x20
3teq__C1_Q13586--3teq__A1_Q13586,2,4,0,0.8953583790013854,True,0.9828776121139526,83.375,pairwise_jaccard_nn_1x20
3thf__A1_A1Z9P3--3thf__B1_A1Z9P3,13,2,3,0.0349546723251845,False,0.1428666114807129,17.453125,pairwise_jaccard_nn_1x20
3toj__B1_Q9UBL3--3toj__A1_Q9UBL3,6,2,3,0.1396527723961912,False,0.31522858142852783,47.1875,pairwise_jaccard_nn_1x20
3u3q__A1_O75509--3u3q__A2_O75509,4,2,3,0.3138663471162635,True,0.18490612506866455,25.65625,pairwise_jaccard_nn_1x20
3u73__A1_Q03405--3u73__B1_P00749,15,3,0,0.2026964961603406,False,0.9998742341995239,48.5625,pairwise_jaccard_nn_1x20
3ua3__A1_P46580--3ua3__B1_P46580,12,3,2,0.03775882508613,False,0.7465636730194092,65.9375,pairwise_jaccard_nn_1x20
3up1__A1_P16871--3up1__B1_P16871,14,3,3,0.5198640313609598,True,0.9999464750289917,29.21875,pairwise_jaccard_nn_1x20
3ups__A1_Q5NLX3--3ups__A2_Q5NLX3,2,2,2,0.5868313679702553,True,0.8993746042251587,80.125,pairwise_jaccard_nn_1x20
3v69__A1_Q9CWU5--3v69__B1_Q9CWU5,10,4,2,0.2826237807192526,True,0.975962221622467,37.46875,pairwise_jaccard_nn_1x20
3vcb__A1_P0C6X9--3vcb__B1_P0C6X9,18,3,1,0.1075092851412365,False,0.15743787586688995,17.21875,pairwise_jaccard_nn_1x20
3vyr__B1_Q5JII1--3vyr__A1_Q5JII0,3,5,3,0.581941990963205,True,0.9356824159622192,89.0625,pairwise_jaccard_nn_1x20
3w0l__B1_Q91754--3w0l__A1_Q91753,2,4,3,0.3242887603787446,True,0.7869377136230469,64.25,pairwise_jaccard_nn_1x20
3w2v__A1_Q8U1S6--3w2v__B1_Q8U1S7,18,4,3,0.6343884356743544,True,0.9875094294548035,84.4375,pairwise_jaccard_nn_1x20
3wry__C1_P03587--3wry__A1_A7M6E7,16,5,0,0.0069282885178532,False,0.21611222624778748,19.25,pairwise_jaccard_nn_1x20
3wvb__A1_Q58649--3wvb__B1_Q58649,6,3,3,0.8787904706688824,True,0.9243723750114441,93.25,pairwise_jaccard_nn_1x20
3wxm__A1_Q9YAV0--3wxm__B1_Q9YAZ5,15,2,0,0.8032852677476643,True,0.9999313354492188,78.8125,pairwise_jaccard_nn_1x20
3x0e__A1_P60033--3x0e__B1_P60033,18,4,0,0.216725987276381,False,0.9987747073173523,28.921875,pairwise_jaccard_nn_1x20
3x15__A1_O67504--3x15__C1_O67504,18,2,1,0.0250221591593868,False,0.08879312872886658,17.96875,pairwise_jaccard_nn_1x20
3zr4__A1_Q9X0C6--3zr4__B1_Q9X0C8,10,4,2,0.8119747764878308,True,0.994362473487854,89.75,pairwise_jaccard_nn_1x20
3zyl__A1_O55012--3zyl__B1_O55012,6,2,0,0.1448368224575817,False,0.3681286871433258,39.75,pairwise_jaccard_nn_1x20
4a1f__A1_O25916--4a1f__B1_O25916,3,2,0,0.0088798639079548,False,0.9912521243095398,60.625,pairwise_jaccard_nn_1x20
4af9__A1_Q6VBJ0--4af9__A2_Q6VBJ0,6,4,3,0.1870901169278882,False,0.999996542930603,78.3125,pairwise_jaccard_nn_1x20
4aj7__A1_B1PWB9--4aj7__B1_B1PWB9,2,5,1,0.1247087826336628,False,0.9999898672103882,50.5625,pairwise_jaccard_nn_1x20
4at7__A1_Q9CXY6--4at7__B1_Q9Z1X4,11,1,1,0.4509785897268172,True,0.8352020978927612,92.5625,pairwise_jaccard_nn_1x20
4ayn__A1_C6KHT4--4ayn__B1_C6KHT4,2,2,2,0.0588985398280982,False,0.9818674325942993,38.125,pairwise_jaccard_nn_1x20
4bi8__B1_S4S1W1--4bi8__A1_S4S1W3,8,1,0,0.9013908193919574,True,0.9091907739639282,91.75,pairwise_jaccard_nn_1x20
4bjn__A1_Q2MV52--4bjn__B1_Q2MV52,13,3,3,0.0595261263357425,False,0.9423151016235352,50.90625,pairwise_jaccard_nn_1x20
4bou__A1_Q5T2D3--4bou__A2_Q5T2D3,13,5,0,0.5344572098377679,True,0.9354132413864136,25.421875,pairwise_jaccard_nn_1x20
4bry__A1_O75496--4bry__B1_D6RGH6,11,4,3,0.617516843158261,True,0.8485433459281921,75.9375,pairwise_jaccard_nn_1x20
4bvx__A1_P56192--4bvx__B1_O43324,16,3,3,0.8546783646469209,True,0.852695643901825,93.625,pairwise_jaccard_nn_1x20
4cbv__D1_Q79CK7--4cbv__C1_Q79CK7,19,5,2,0.2083558039082308,False,0.9999843835830688,54.46875,pairwise_jaccard_nn_1x20
4cfg__A1_Q14258--4cfg__B1_Q14258,8,3,3,0.5707949259813403,True,0.9999936819076538,60.3125,pairwise_jaccard_nn_1x20
4dex__A1_P54288--4dex__B1_Q02294,20,1,2,0.5894376571990948,True,0.8667566776275635,78.6875,pairwise_jaccard_nn_1x20
4dri__A1_Q13451--4dri__B1_P42345,3,4,2,0.1638789271125905,False,0.32017165422439575,26.390625,pairwise_jaccard_nn_1x20
4e6w__B1_A0A0H2V8D3--4e6w__A1_A0A0H2V8D3,7,5,0,0.1392277017885748,False,0.5454565286636353,36.5625,pairwise_jaccard_nn_1x20
4emo__D1_Q9H0F6--4emo__A1_Q9H0F6,7,5,0,0.1231558601312966,False,0.32569998502731323,32.875,pairwise_jaccard_nn_1x20
4eog__A1_UNDEFINED--4eog__A2_UNDEFINED,2,4,3,0.6348892991971072,True,0.997865617275238,89.0,pairwise_jaccard_nn_1x20
4fmm__B1_P53860--4fmm__A1_P53860,11,5,2,0.1814513313221285,False,0.9755932092666626,69.375,pairwise_jaccard_nn_1x20
4fqb__B1_Q9I2Q0--4fqb__A1_Q9I2Q1,12,4,3,0.8876001363159579,True,0.9755216240882874,91.6875,pairwise_jaccard_nn_1x20
4fup__A1_Q5HKE8--4fup__A2_Q5HKE8,9,1,2,0.3107370598823281,True,0.15505674481391907,22.984375,pairwise_jaccard_nn_1x20
4g2u__A1_Q8T8F4--4g2u__B1_Q8T8F4,14,4,3,0.920199744231332,True,0.9999998807907104,60.34375,pairwise_jaccard_nn_1x20
4g3k__A1_O66591--4g3k__B1_O66591,19,4,0,0.2032023414659548,False,0.7533344626426697,75.8125,pairwise_jaccard_nn_1x20
4g94__B1_Q4Z9Y5--4g94__A1_P0A0J0,1,2,3,0.8319548107929933,True,0.9801443815231323,91.875,pairwise_jaccard_nn_1x20
4ghw__A1_O59952--4ghw__B1_O59952,9,3,1,0.2792563151318901,True,0.9747858047485352,32.21875,pairwise_jaccard_nn_1x20
4git__A1_Q84FG5--4git__B1_Q84FG5,1,4,0,0.9157959770704784,True,0.9236871600151062,84.5,pairwise_jaccard_nn_1x20
4giz__A1_P0AEX9--4giz__C1_P03126,5,2,2,0.5843929937540213,True,0.9955691695213318,87.9375,pairwise_jaccard_nn_1x20
4gof__A1_O43765--4gof__B1_O43765,5,2,1,0.4063726418156119,True,0.9539629220962524,79.25,pairwise_jaccard_nn_1x20
4har__A1_P08563--4har__B1_P08563,13,1,1,0.4305671769240507,True,0.9924610257148743,84.5,pairwise_jaccard_nn_1x20
4hg6__A1_Q3J125--4hg6__B1_Q3J126,13,3,3,0.3770860837695735,True,0.8974120020866394,83.9375,pairwise_jaccard_nn_1x20
4hj1__A1_P03518--4hj1__B1_P03518,13,2,1,0.0034428114797173,False,0.943226158618927,23.46875,pairwise_jaccard_nn_1x20
4hme__A1_B1VBB0--4hme__A2_B1VBB0,3,4,1,0.5437367495462156,True,0.11289885640144348,78.375,pairwise_jaccard_nn_1x20
4ip3__A1_Q8VSD5--4ip3__B1_P61088,7,5,1,0.5806206219397905,True,0.9757103323936462,84.75,pairwise_jaccard_nn_1x20
4iu2__B1_A0AEF5--4iu2__A1_A0AEF6,9,3,2,0.0277782133989632,False,0.7754673361778259,52.4375,pairwise_jaccard_nn_1x20
4jnh__B1_P14349--4jnh__A1_P14349,3,4,0,0.3989456125006183,True,0.7502859234809875,38.75,pairwise_jaccard_nn_1x20
4k5a__A1_Q1RMX3--4k5a__B1_UNDEFINED,9,4,1,0.6139680448710635,True,0.9356986880302429,67.0625,pairwise_jaccard_nn_1x20
4k8w__A1_Q8RP52--4k8w__A2_Q8RP52,20,3,1,0.1621758822504099,False,0.2983649969100952,23.90625,pairwise_jaccard_nn_1x20
4kk1__A1_Q09778--4kk1__B1_Q09778,2,4,2,0.019450858923769,False,0.9629155993461609,52.375,pairwise_jaccard_nn_1x20
4kun__A1_UNDEFINED--4kun__B1_UNDEFINED,8,4,0,0.7340122798329084,True,0.9999899864196777,78.625,pairwise_jaccard_nn_1x20
4l4x__A1_Q93NX9--4l4x__A2_Q93NX9,2,1,1,0.0622877375637178,False,0.9882385730743408,62.53125,pairwise_jaccard_nn_1x20
4l9i__A1_P28327--4l9i__B1_P28327,6,3,0,0.0635087195595073,False,0.9999847412109375,54.75,pairwise_jaccard_nn_1x20
4lo8__A1_Q8KHU9--4lo8__B1_Q45878,5,3,2,0.2494106190364758,True,0.9713738560676575,66.5,pairwise_jaccard_nn_1x20
4lp7__C1_Q91F56--4lp7__A1_Q91F56,9,2,0,0.0932664511743055,False,0.17905382812023163,16.578125,pairwise_jaccard_nn_1x20
4lrq__C1_A0A0H3ALA8--4lrq__A1_A0A0H3ALA8,20,4,1,0.1840558274391031,False,0.6777247190475464,23.6875,pairwise_jaccard_nn_1x20
4luq__A1_Q9HYC5--4luq__C1_Q9HYC4,14,4,3,0.0068781379883572,False,0.8985081911087036,89.6875,pairwise_jaccard_nn_1x20
4mgy__A1_Q9EQZ6--4mgy__B1_P61224,4,4,3,0.6008567972326295,True,0.98984295129776,88.0625,pairwise_jaccard_nn_1x20
4muc__B1_Q03591--4muc__A1_Q03591,16,5,3,0.0462667449904519,False,0.19038765132427216,16.3125,pairwise_jaccard_nn_1x20
4mxe__A1_Q5FWF5--4mxe__B1_Q5FWF5,14,3,2,0.2491356312488468,True,0.9994021654129028,64.25,pairwise_jaccard_nn_1x20
4n1j__B1_Q86W24--4n1j__A1_Q86W24,9,2,3,0.1453381305163596,False,0.20142881572246552,16.890625,pairwise_jaccard_nn_1x20
4n1k__B1_Q86W24--4n1k__A1_Q86W24,10,1,0,0.1732994701115032,False,0.21609069406986237,19.875,pairwise_jaccard_nn_1x20
4n6j__A1_Q13033--4n6j__B1_Q13033,2,4,3,0.0304277511092824,False,0.9387003183364868,53.65625,pairwise_jaccard_nn_1x20
4nc4__A1_Q9FN03--4nc4__B1_Q9FN03,12,1,2,0.0056502586497184,False,0.3349359333515167,23.890625,pairwise_jaccard_nn_1x20
4ndj__A1_U6GSR1--4ndj__A2_U6GSR1,16,1,3,0.0159580007125661,False,0.8302983641624451,18.390625,pairwise_jaccard_nn_1x20
4nfu__A1_Q9XF23--4nfu__B1_Q4F883,12,4,2,0.4674700896530546,True,0.9559412598609924,84.0625,pairwise_jaccard_nn_1x20
4noo__A1_Q9KN42--4noo__B1_Q9KN41,4,3,1,0.7597857789118194,True,1.0,82.75,pairwise_jaccard_nn_1x20
4nsr__A1_Q9KN41--4nsr__C1_Q9KN41,1,4,1,0.822933711821706,True,1.0,87.6875,pairwise_jaccard_nn_1x20
4ny2__A1_UNDEFINED--4ny2__B1_UNDEFINED,12,2,1,0.2321926571589041,True,0.08434407413005829,26.328125,pairwise_jaccard_nn_1x20
4o4o__A1_Q8YLF9--4o4o__B1_Q8YLF9,18,2,3,0.0653765776867132,False,0.9995355606079102,55.4375,pairwise_jaccard_nn_1x20
4o6i__B1_P09992--4o6i__A1_P09992,20,1,2,0.0380706857946299,False,0.2584187388420105,17.609375,pairwise_jaccard_nn_1x20
4o96__A1_Q8XAL6--4o96__B1_Q8XAL6,1,5,2,0.0164888196612753,False,1.0,69.125,pairwise_jaccard_nn_1x20
4oak__A1_Q9JN36--4oak__B1_Q9JN36,6,4,0,0.0059483595876078,False,0.99895179271698,80.9375,pairwise_jaccard_nn_1x20
4obx__A1_P49017--4obx__D1_P49017,2,4,2,0.8551931453652376,True,0.9971773624420166,73.625,pairwise_jaccard_nn_1x20
4oh8__B1_Q8WWW0--4oh8__A1_Q13043,9,4,2,0.8363649702824469,True,0.8866859674453735,85.875,pairwise_jaccard_nn_1x20
4oy2__A1_P46677--4oy2__D1_Q05021,3,5,3,0.794386347641819,True,0.9579774141311646,92.375,pairwise_jaccard_nn_1x20
4oyu__B1_Q99PV3--4oyu__A1_Q99PV3,5,2,0,0.0138228123107269,False,0.357886403799057,20.921875,pairwise_jaccard_nn_1x20
4puh__A1_Q9FIC3--4puh__B1_Q9FIC3,13,5,1,0.5711291101005807,True,0.7162514925003052,52.28125,pairwise_jaccard_nn_1x20
4pxj__B1_Q9UPT6--4pxj__A1_Q9UPT6,12,3,0,0.0290550826256081,False,1.0,30.140625,pairwise_jaccard_nn_1x20
4qc9__A1_P04303--4qc9__D1_P04303,3,3,2,0.1703258577464842,False,0.9946276545524597,61.15625,pairwise_jaccard_nn_1x20
4qhj__A1_Q58610--4qhj__B1_Q58610,16,4,3,0.2409667116646669,True,0.9789286255836487,70.6875,pairwise_jaccard_nn_1x20
4qpl__A1_Q9CZW6--4qpl__B1_P51668,14,2,0,0.273211993582667,True,0.9993135929107666,84.25,pairwise_jaccard_nn_1x20
4r5k__B1_P0A6Y8--4r5k__A1_P0A6Y8,5,1,2,0.0124330931865376,False,0.9999719858169556,35.71875,pairwise_jaccard_nn_1x20
4r6i__A1_Q44636--4r6i__B1_Q44636,6,5,3,0.003907946109921,False,0.9989985823631287,73.0,pairwise_jaccard_nn_1x20
4rt0__A1_Q9HY69--4rt0__A2_Q9HY69,20,1,1,0.5456096763630027,True,0.3824925124645233,41.28125,pairwise_jaccard_nn_1x20
4u0q__A1_B2L3N7--4u0q__B1_P35613,2,5,2,0.1226768719325814,False,0.15502245724201202,28.109375,pairwise_jaccard_nn_1x20
4u1c__A1_P32497--4u1c__B1_P38249,6,4,3,0.7959493571359492,True,0.9860132336616516,87.25,pairwise_jaccard_nn_1x20
4u3q__B1_P29722--4u3q__A1_P29722,10,5,0,0.0193806104427063,False,0.9899612665176392,51.4375,pairwise_jaccard_nn_1x20
4u4p__A1_O95347--4u4p__B1_Q9NTJ3,16,3,2,0.544067499522576,True,0.9998112320899963,79.125,pairwise_jaccard_nn_1x20
4uhz__A1_P12643--4uhz__B1_Q6NW40,20,1,3,0.587140335455472,True,0.08081991225481033,31.484375,pairwise_jaccard_nn_1x20
4upd__A1_Q2TFW1--4upd__B1_Q2TFW1,14,5,2,0.0294926981494527,False,0.5355260968208313,32.71875,pairwise_jaccard_nn_1x20
4v1i__A1_A0A140UH28--4v1i__B1_A0A140UH28,16,1,0,0.8688382516893608,True,0.6146371960639954,63.75,pairwise_jaccard_nn_1x20
4wj0__A1_O58938--4wj0__B1_O58938,14,5,0,0.1823724983024232,False,0.7523905634880066,38.84375,pairwise_jaccard_nn_1x20
4wlp__A1_Q9Y5K5--4wlp__B1_Q6P4R8,5,1,0,0.7336466414041443,True,0.9149832725524902,85.4375,pairwise_jaccard_nn_1x20
4wpd__A1_Q55080--4wpd__B1_Q55080,19,4,0,0.017163806028918,False,0.9981314539909363,25.265625,pairwise_jaccard_nn_1x20
4xl5__B1_UNDEFINED--4xl5__A1_P42212,15,5,2,0.0624231003222036,False,0.11339818686246872,28.96875,pairwise_jaccard_nn_1x20
4xt2__C1_Q99814--4xt2__A1_P27540,17,4,3,0.7240961799309763,True,0.9965022802352905,81.8125,pairwise_jaccard_nn_1x20
4xyd__A1_Q16A04--4xyd__B1_Q16A03,4,1,3,0.94598899907376,True,0.9732167720794678,94.9375,pairwise_jaccard_nn_1x20
4yxc__A1_P00720--4yxc__B1_P26419,19,2,3,0.1467229981509172,False,0.2851993441581726,35.8125,pairwise_jaccard_nn_1x20
4z0o__A1_Q504Y3--4z0o__A2_Q504Y3,12,2,3,0.1704734415683091,False,0.6052669882774353,23.4375,pairwise_jaccard_nn_1x20
4z86__A1_Q9KQ21--4z86__B1_Q9KQ21,17,1,0,0.0809239385257786,False,0.8276910185813904,20.5625,pairwise_jaccard_nn_1x20
4zb3__A1_Q9SU14--4zb3__A2_Q9SU14,4,1,2,0.2263107110330468,False,0.8791486620903015,79.5625,pairwise_jaccard_nn_1x20
4zir__A1_Q9WY65--4zir__B1_Q9X1Z1,2,4,2,0.631137069020621,True,0.9997894167900085,82.3125,pairwise_jaccard_nn_1x20
4zkc__A1_Q2F862--4zkc__B1_P80098,2,4,3,0.7111957518086077,True,0.9999765157699585,88.3125,pairwise_jaccard_nn_1x20
5an6__B1_Q9X2D0--5an6__C1_Q9X2D0,20,5,3,0.0546835092390132,False,0.025697512552142143,15.9453125,pairwise_jaccard_nn_1x20
5axg__B1_B0KBZ7--5axg__A1_B0KBZ7,11,3,0,0.0537317233289848,False,0.39537864923477173,31.40625,pairwise_jaccard_nn_1x20
5ayr__A1_P13051--5ayr__B1_Q936H5,9,3,0,0.8357197496619887,True,0.9840303659439087,91.875,pairwise_jaccard_nn_1x20
5b1q__A1_Q9WT50--5b1q__B1_Q9WT50,7,4,2,0.2139193842712135,False,0.9944986701011658,73.75,pairwise_jaccard_nn_1x20
5b2g__A1_O14493--5b2g__B1_P01558,11,2,2,0.0031606769820814,False,0.09589820355176926,23.578125,pairwise_jaccard_nn_1x20
5b2h__A1_Q93HT5--5b2h__B1_Q93HT5,16,1,0,0.0179804036123156,False,0.9999517202377319,44.09375,pairwise_jaccard_nn_1x20
5b5w__A1_Q8BPB0--5b5w__B1_O95835,8,5,1,0.909783271034832,True,0.9244511127471924,86.5,pairwise_jaccard_nn_1x20
5bqb__A1_Q00604--5bqb__B1_Q00604,15,1,2,0.0484358077778886,False,0.12170291692018509,15.7890625,pairwise_jaccard_nn_1x20
5ch7__A1_G8QM55--5ch7__B1_G8QM54,10,1,1,0.7917535766911294,True,0.9557718634605408,95.0625,pairwise_jaccard_nn_1x20
5cqs__A1_Q06706--5cqs__D1_Q06706,5,3,2,0.0064627863317554,False,0.9999841451644897,47.9375,pairwise_jaccard_nn_1x20
5cs3__A1_P14210--5cs3__B1_P14210,19,2,1,0.1260018868386007,False,0.4529534876346588,14.96875,pairwise_jaccard_nn_1x20
5cuz__A1_Q9H3L0--5cuz__A2_Q9H3L0,12,4,2,0.127057408062006,False,0.9353954792022705,24.421875,pairwise_jaccard_nn_1x20
5d7q__A1_Q8IXJ6--5d7q__B1_Q8IXJ6,11,3,0,0.0839243124668352,False,0.9999985694885254,29.078125,pairwise_jaccard_nn_1x20
5d8e__A1_Q9BQ15--5d8e__D1_Q9BQ15,10,1,1,0.0155564787169722,False,0.996112048625946,29.015625,pairwise_jaccard_nn_1x20
5doi__A1_D2CVN7--5doi__E1_Q6JXI5,2,5,2,0.0374447242896989,False,0.07316740602254868,13.75,pairwise_jaccard_nn_1x20
5e4b__A1_A0A1C9V3S9--5e4b__B1_A0A1C9V3S9,3,1,1,0.2671703726445988,True,0.9994680285453796,70.125,pairwise_jaccard_nn_1x20
5e9h__B1_Q4HYR2--5e9h__A1_Q4HYR2,12,1,3,0.855014934043799,True,0.9999192953109741,60.84375,pairwise_jaccard_nn_1x20
5eu0__A1_E6YJU0--5eu0__B1_E6YLF5,3,1,1,0.916945545626446,True,0.8498038649559021,95.8125,pairwise_jaccard_nn_1x20
5evk__A1_P52700--5evk__A2_P52700,1,4,3,0.0139310059860567,False,1.0,91.125,pairwise_jaccard_nn_1x20
5f22__B1_P0C6X7--5f22__A1_P0C6U8,1,2,1,0.6417353144944675,True,0.8811282515525818,89.1875,pairwise_jaccard_nn_1x20
5f4e__A1_Q8IYV9--5f4e__B1_A6ND01,6,1,1,0.760287484410925,True,0.9999995231628418,84.125,pairwise_jaccard_nn_1x20
5fbz__A1_A0A182DWC7--5fbz__B1_P01053,12,3,2,0.9164153008500878,True,0.9942370653152466,93.125,pairwise_jaccard_nn_1x20
5fnw__A1_M1AKE5--5fnw__A2_M1AKE5,8,3,2,0.5256974137523182,True,0.9970918893814087,48.96875,pairwise_jaccard_nn_1x20
5gko__A1_A0A0D8G707--5gko__B1_A0A0D8G707,16,3,3,0.1577205442049725,False,0.9704528450965881,36.5625,pairwise_jaccard_nn_1x20
5gox__A1_Q92878--5gox__B1_Q92878,19,3,3,0.4968320036378,True,0.9881062507629395,54.5625,pairwise_jaccard_nn_1x20
5gwv__B1_A0A010--5gwv__A1_A0A010,17,1,3,0.9594057887252776,True,0.9499861001968384,92.1875,pairwise_jaccard_nn_1x20
5h1p__A1_D2UG58--5h1p__B1_D2UG58,19,4,3,0.8191836100368036,True,0.9999810457229614,81.6875,pairwise_jaccard_nn_1x20
5hpg__A1_P00747--5hpg__B1_P00747,10,5,1,0.0207432147327563,False,0.6121764183044434,17.65625,pairwise_jaccard_nn_1x20
5hrm__B1_A0A077JBW9--5hrm__A1_A0A077JBW9,5,5,2,0.3758834626514342,True,0.4662982225418091,45.71875,pairwise_jaccard_nn_1x20
5hy7__A1_G0S5A2--5hy7__B1_G0S133,8,1,0,0.8773651276865803,True,0.9119297862052917,96.0625,pairwise_jaccard_nn_1x20
5jkt__A1_P20536--5jkt__B1_P20995,20,3,0,0.8992550726464247,True,0.8829361796379089,92.9375,pairwise_jaccard_nn_1x20
5k7b__B1_A8MW95--5k7b__A1_A8MW95,3,5,3,0.6176620410184622,True,0.22624684870243073,70.1875,pairwise_jaccard_nn_1x20
5kou__B1_Q82446--5kou__A1_Q82446,2,4,0,0.6452514617809628,True,0.9973652958869934,83.25,pairwise_jaccard_nn_1x20
5ky2__A1_Q91ZW2--5ky2__B1_P70375,1,3,3,0.8103285266783248,True,0.9993795156478882,94.5625,pairwise_jaccard_nn_1x20
5kyy__B1_O94855--5kyy__A1_Q15436,6,4,1,0.6629806357240982,True,0.8553059101104736,90.0,pairwise_jaccard_nn_1x20
5l0w__A1_G0SH41--5l0w__B1_G0S0B5,8,4,1,0.5927690254184034,True,0.902386486530304,78.0625,pairwise_jaccard_nn_1x20
5l1m__A1_Q8WXE0--5l1m__A2_Q8WXE0,6,1,2,0.0127826604571194,False,0.23079444468021393,24.078125,pairwise_jaccard_nn_1x20
5lda__A1_Q8U1Y4--5lda__B1_Q8U1Z3,10,2,0,0.1421373826099568,False,0.24405957758426666,33.1875,pairwise_jaccard_nn_1x20
5lsb__A1_Q99181--5lsb__B1_Q02554,2,4,0,0.6923013647200048,True,0.8745884299278259,91.125,pairwise_jaccard_nn_1x20
5ltu__B1_Q9NZJ9--5ltu__A1_Q9NZJ9,4,1,2,0.011460857563814,False,0.7402893304824829,18.796875,pairwise_jaccard_nn_1x20
5lxr__A1_Q9Y580--5lxr__B1_Q6NZY4,3,4,0,0.9077136949062128,True,0.9297543168067932,87.8125,pairwise_jaccard_nn_1x20
5min__B1_P13650--5min__A1_P13650,19,5,2,0.0061918363357072,False,0.04360276833176613,20.59375,pairwise_jaccard_nn_1x20
5mxg__A1_C7BLE4--5mxg__A2_C7BLE4,8,1,2,0.1757054590957476,False,0.9999995231628418,59.71875,pairwise_jaccard_nn_1x20
5swi__A1_A0A0Y0HIE3--5swi__D1_A0A0Y0HIE3,6,4,1,0.7974928372776561,True,0.9870314002037048,71.9375,pairwise_jaccard_nn_1x20
5t3r__B1_Q8A6W3--5t3r__A1_Q8A6W4,14,1,0,0.8237096035436658,True,0.9472045302391052,93.125,pairwise_jaccard_nn_1x20
5t5s__A1_P49588--5t5s__A2_P49588,3,4,1,0.3766700177412764,True,0.960238516330719,28.125,pairwise_jaccard_nn_1x20
5tbk__J1_P18754--5tbk__A1_O00629,15,1,1,0.6891976833715691,True,0.9992930889129639,80.4375,pairwise_jaccard_nn_1x20
5tc2__A1_P04585--5tc2__B1_P04585,18,2,3,0.0973339281545041,False,0.9588301181793213,48.125,pairwise_jaccard_nn_1x20
5u4o__A1_A0A6H3AI29--5u4o__A2_A0A6H3AI29,7,1,1,0.0090958580029017,False,0.24063515663146973,25.046875,pairwise_jaccard_nn_1x20
5uiw__A1_P51681--5uiw__B1_P13501,8,5,2,0.7026941819862705,True,0.9981414079666138,87.0,pairwise_jaccard_nn_1x20
5uzu__B1_P05164--5uzu__A1_Q2G0X2,12,2,2,0.0584590983423207,False,0.3293425440788269,35.78125,pairwise_jaccard_nn_1x20
5ve6__A1_Q86YV5--5ve6__A2_Q86YV5,9,5,0,0.0135593948225728,False,0.9996743202209473,54.25,pairwise_jaccard_nn_1x20
5vpc__B1_P17535--5vpc__A1_P53539,5,4,0,0.4523593562459858,True,0.9362863302230835,75.4375,pairwise_jaccard_nn_1x20
5vxz__A1_Q14393--5vxz__C1_P30530,13,1,3,0.8447144114046455,True,0.9852535128593445,93.375,pairwise_jaccard_nn_1x20
5vzt__B1_Q5XUX0--5vzt__A1_P63208,3,4,3,0.8040422977257968,True,0.9379384517669678,91.5625,pairwise_jaccard_nn_1x20
5wat__A2_P07128--5wat__B1_P07128,6,3,0,0.0050240151163245,False,0.8192237615585327,93.625,pairwise_jaccard_nn_1x20
5wee__A1_A0A183GMB4--5wee__B1_A0A183GMB4,1,3,2,0.5336022582572489,True,0.8742738962173462,30.109375,pairwise_jaccard_nn_1x20
5wuq__A1_Q45585--5wuq__C1_Q45588,5,5,3,0.7968296476150899,True,0.9398446679115295,89.4375,pairwise_jaccard_nn_1x20
5xec__B1_P15452--5xec__A1_P00099,16,4,3,0.0472723484196347,False,0.9994404911994934,29.046875,pairwise_jaccard_nn_1x20
5xpz__A1_Q8CIB5--5xpz__B1_Q8CIB5,1,5,2,0.007365089833755,False,0.5127431750297546,61.1875,pairwise_jaccard_nn_1x20
5y61__A1_Q9I4L4--5y61__B1_Q9I4L6,12,1,0,0.4857086126661441,True,0.9996850490570068,84.9375,pairwise_jaccard_nn_1x20
